id,school,gender,city,state,lat,lng,conference,soccerLevel,academicLevel,academicKnownFor,type,enrollment,nickname,notes,website
mens-nichols-college,Nichols College,boys,Dudley,MA,42.044033,-71.930283,Conference of New England,70,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Conference of New England. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.nichols.edu/
mens-north-carolina-wesleyan-university,North Carolina Wesleyan University,boys,Rocky Mount,NC,36.019665,-77.773982,USA South Athletic Conference,67,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the USA South Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.ncwc.edu/
mens-north-central-college,North Central College,boys,Naperville,IL,41.77576,-88.14279,College Conference of Illinois & Wisconsin,79,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the College Conference of Illinois & Wisconsin. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://northcentralcollege.edu/
mens-north-central-university,North Central University,boys,Minneapolis,MN,44.968625,-93.261511,Upper Midwest Athletic Conference,61,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Upper Midwest Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.northcentral.edu/
mens-north-park-university,North Park University,boys,Chicago,IL,41.975268,-87.709948,College Conference of Illinois & Wisconsin,79,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the College Conference of Illinois & Wisconsin. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.northpark.edu/
mens-norwich-university,Norwich University,boys,Northfield,VT,44.140237,-72.659783,Great Northeast Athletic Conference,64,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Great Northeast Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.norwich.edu/
mens-notre-dame-of-maryland-university,Notre Dame of Maryland University,boys,Baltimore,MD,39.350612,-76.619739,United East Conference,68,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the United East Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.ndm.edu/
mens-oberlin-college,Oberlin College,boys,Oberlin,OH,41.291992,-82.216795,North Coast Athletic Conference,74,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the North Coast Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.oberlin.edu/
mens-occidental-college,Occidental College,boys,Los Angeles,CA,34.127124,-118.210908,Southern California Intercollegiate Athletic Conf.,82,88,Liberal Arts|Economics|Political Science,Private,,,"Auto-generated profile: Private program in the Southern California Intercollegiate Athletic Conf.. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing academics first while still staying in the D3 soccer market. Verify roster fit, admissions, and aid directly with the school.",https://www.oxy.edu/
mens-oglethorpe-university,Oglethorpe University,boys,Atlanta,GA,33.875441,-84.333687,Southern Athletic Association,74,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Southern Athletic Association. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://oglethorpe.edu/
mens-ohio-northern-university,Ohio Northern University,boys,Ada,OH,40.7662,-83.827441,Ohio Athletic Conference,73,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Ohio Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.onu.edu/
mens-ohio-wesleyan-university,Ohio Wesleyan University,boys,Delaware,OH,40.295963,-83.069757,North Coast Athletic Conference,74,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the North Coast Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.owu.edu/
mens-otterbein-university,Otterbein University,boys,Westerville,OH,40.125327,-82.936444,Ohio Athletic Conference,73,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Ohio Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.otterbein.edu/
mens-pacific-lutheran-university,Pacific Lutheran University,boys,Tacoma,WA,47.14516,-122.440421,Northwest Conference,73,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Northwest Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.plu.edu/
mens-pacific-university-oregon,Pacific University (Oregon),boys,Forest Grove,OR,45.521394,-123.108777,Northwest Conference,73,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Northwest Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.pacificu.edu/
mens-penn-state-berks-college,Penn State Berks College,boys,Reading,PA,,,United East Conference,68,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the United East Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://berks.psu.edu/
mens-penn-state-brandywine,Penn State Brandywine,boys,Media,PA,,,United East Conference,68,74,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the United East Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://brandywine.psu.edu/
mens-penn-state-harrisburg,Penn State Harrisburg,boys,Middletown,PA,,,United East Conference,68,74,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the United East Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://harrisburg.psu.edu/
mens-penn-state-university-abington,"Penn State University, Abington",boys,Abington,PA,,,United East Conference,68,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the United East Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://abington.psu.edu/
mens-penn-state-university-altoona,"Penn State University, Altoona",boys,Altoona,PA,,,Allegheny Mountain Collegiate Conference,68,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the Allegheny Mountain Collegiate Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://altoona.psu.edu/
mens-pennsylvania-college-of-technology,Pennsylvania College of Technology,boys,Williamsport,PA,41.234145,-77.023665,United East Conference,68,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the United East Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.pct.edu/
mens-pennsylvania-state-univ-erie-the-behrend-college,"Pennsylvania State Univ. Erie, the Behrend College",boys,Erie,PA,,,Allegheny Mountain Collegiate Conference,68,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the Allegheny Mountain Collegiate Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://behrend.psu.edu/
mens-pfeiffer-university,Pfeiffer University,boys,Misenheimer,NC,35.484696,-80.283168,USA South Athletic Conference,67,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the USA South Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.pfeiffer.edu/
mens-piedmont-university,Piedmont University,boys,Demorest,GA,34.566042,-83.542126,Collegiate Conference of the South,63,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Collegiate Conference of the South. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.piedmont.edu/
mens-plattsburgh-state-university-of-new-york,Plattsburgh State University of New York,boys,Plattsburgh,NY,44.69293,-73.466536,State University of New York Athletic Conference,68,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the State University of New York Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.plattsburgh.edu/
mens-plymouth-state-university,Plymouth State University,boys,Plymouth,NH,43.759573,-71.690164,Little East Conference,68,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the Little East Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.plymouth.edu/
mens-pomona-pitzer-colleges,Pomona-Pitzer Colleges,boys,Claremont,CA,34.099027,-117.714556,Southern California Intercollegiate Athletic Conf.,88,97,Liberal Arts|Economics|Political Science,Private,,,"Auto-generated profile: Private program in the Southern California Intercollegiate Athletic Conf.. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing both high-level soccer and strong academics. Verify roster fit, admissions, and aid directly with the school.",https://www.pomona.edu/
mens-pratt-institute,Pratt Institute,boys,Brooklyn,NY,40.691297,-73.96431,Atlantic East Conference,63,74,Art|Design|Architecture,Private,,,"Auto-generated profile: Private program in the Atlantic East Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.pratt.edu/
mens-principia-college,Principia College,boys,Elsah,IL,38.948835,-90.350285,St. Louis Intercollegiate Athletic Conference,64,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the St. Louis Intercollegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.principiacollege.edu/
mens-purchase-college-state-university-of-new-york,"Purchase College, State University of New York",boys,Purchase,NY,41.047223,-73.701955,Skyline Conference,68,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the Skyline Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.purchase.edu/
mens-ramapo-college,Ramapo College,boys,Mahwah,NJ,41.080942,-74.174086,New Jersey Athletic Conference,77,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the New Jersey Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.ramapo.edu/
mens-randolph-college,Randolph College,boys,Lynchburg,VA,37.437315,-79.171887,Old Dominion Athletic Conf.,77,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Old Dominion Athletic Conf.. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.randolphcollege.edu/
mens-randolph-macon-college,Randolph-Macon College,boys,Ashland,VA,37.76043,-77.478416,Old Dominion Athletic Conf.,77,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Old Dominion Athletic Conf.. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.rmc.edu/
mens-regent-university,Regent University,boys,Virginia Beach,VA,36.801173,-76.194627,Coast-To-Coast Athletic Conference,76,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Coast-To-Coast Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.regent.edu/
mens-regis-college-massachusetts,Regis College (Massachusetts),boys,Weston,MA,42.351291,-71.310561,Great Northeast Athletic Conference,64,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Great Northeast Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.regiscollege.edu/
mens-rensselaer-polytechnic-institute,Rensselaer Polytechnic Institute,boys,Troy,NY,42.729978,-73.676646,Liberty League,78,92,Engineering|Computer Science|Math,Private,,,"Auto-generated profile: Private program in the Liberty League. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing academics first while still staying in the D3 soccer market. Verify roster fit, admissions, and aid directly with the school.",https://www.rpi.edu/
mens-rhode-island-college,Rhode Island College,boys,Providence,RI,41.842415,-71.46556,Little East Conference,68,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Little East Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.ric.edu/
mens-rhodes-college,Rhodes College,boys,Memphis,TN,35.154405,-89.990803,Southern Athletic Association,74,86,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Southern Athletic Association. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing academics first while still staying in the D3 soccer market. Verify roster fit, admissions, and aid directly with the school.",https://www.rhodes.edu/
mens-ripon-college,Ripon College,boys,Ripon,WI,43.844135,-88.842333,Midwest Conference,68,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Midwest Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.ripon.edu/
mens-rivier-university,Rivier University,boys,Nashua,NH,42.738676,-71.45626,Great Northeast Athletic Conference,64,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Great Northeast Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.rivier.edu/
mens-roanoke-college,Roanoke College,boys,Salem,VA,37.294861,-80.055467,Old Dominion Athletic Conf.,77,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Old Dominion Athletic Conf.. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.roanoke.edu/
mens-rochester-institute-of-technology,Rochester Institute of Technology,boys,Rochester,NY,43.084188,-77.67386,Liberty League,78,86,Engineering|Computer Science|Math,Private,,,"Auto-generated profile: Private program in the Liberty League. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing academics first while still staying in the D3 soccer market. Verify roster fit, admissions, and aid directly with the school.",https://www.rit.edu/
mens-rockford-university,Rockford University,boys,Rockford,IL,42.270639,-89.019536,Northern Athletics Collegiate Conference,68,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Northern Athletics Collegiate Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.rockford.edu/
mens-roger-williams-university,Roger Williams University,boys,Bristol,RI,41.650214,-71.260374,Conference of New England,77,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Conference of New England. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.rwu.edu/
mens-rose-hulman-institute-of-technology,Rose-Hulman Institute of Technology,boys,Terre Haute,IN,39.483602,-87.326749,Heartland Collegiate Athletic Conference,66,86,Engineering|Computer Science|Math,Private,,,"Auto-generated profile: Private program in the Heartland Collegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing academics first while still staying in the D3 soccer market. Verify roster fit, admissions, and aid directly with the school.",https://www.rose-hulman.edu/
mens-rosemont-college,Rosemont College,boys,Rosemont,PA,40.033417,-75.32925,Independent,62,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Independent. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.rosemont.edu/
mens-rowan-university,Rowan University,boys,Glassboro,NJ,39.709108,-75.119119,New Jersey Athletic Conference,85,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the New Jersey Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing stronger soccer relative to academic selectivity. Verify roster fit, admissions, and aid directly with the school.",https://www.rowan.edu/
mens-russell-sage-college,Russell Sage College,boys,Troy,NY,42.72822,-73.693711,Empire 8,71,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Empire 8. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.sage.edu/
mens-rutgers-the-state-univ-of-new-jersey-camden,"Rutgers, The State Univ. of New Jersey, Camden",boys,Camden,NJ,39.948064,-75.12224,New Jersey Athletic Conference,77,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the New Jersey Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.camden.rutgers.edu/
mens-rutgers-the-state-univ-of-new-jersey-newark,"Rutgers, The State Univ. of New Jersey, Newark",boys,Newark,NJ,40.739122,-74.175809,New Jersey Athletic Conference,77,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the New Jersey Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.newark.rutgers.edu/
mens-saint-elizabeth-university,Saint Elizabeth University,boys,Morristown,NJ,40.78182,-74.438221,Atlantic East Conference,63,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Atlantic East Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.steu.edu/
mens-saint-john-s-university-minnesota,Saint John's University (Minnesota),boys,Collegeville,MN,45.580075,-94.393621,Minnesota Intercollegiate Athletic Conference,80,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Minnesota Intercollegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://csbsju.edu/
mens-saint-joseph-s-college-maine,Saint Joseph's College (Maine),boys,Standish,ME,43.826314,-70.483373,Great Northeast Athletic Conference,64,75,Business|Education|Biology,Private,,,"Auto-generated profile: Private program in the Great Northeast Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.sjcme.edu/
mens-saint-mary-s-university-of-minnesota,Saint Mary's University of Minnesota,boys,Winona,MN,44.044736,-91.695449,Minnesota Intercollegiate Athletic Conference,80,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Minnesota Intercollegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.smumn.edu/
mens-saint-vincent-college,Saint Vincent College,boys,Latrobe,PA,40.29265,-79.403762,Presidents' Athletic Conference,67,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Presidents' Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.stvincent.edu/
mens-salem-state-university,Salem State University,boys,Salem,MA,42.503575,-70.890234,Massachusetts State Collegiate Athletic Conference,69,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the Massachusetts State Collegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.salemstate.edu/
mens-salisbury-university,Salisbury University,boys,Salisbury,MD,38.34648,-75.604815,Coast-To-Coast Athletic Conference,76,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Coast-To-Coast Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.salisbury.edu/
mens-salve-regina-university,Salve Regina University,boys,Newport,RI,41.471545,-71.30124,New England Women's and Men's Athletic Conference,68,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the New England Women's and Men's Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.salve.edu/
mens-sarah-lawrence-college,Sarah Lawrence College,boys,Bronxville,NY,40.9355,-73.843727,Skyline Conference,68,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Skyline Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.sarahlawrence.edu/
mens-schreiner-university,Schreiner University,boys,Kerrville,TX,30.031458,-99.130586,Southern Collegiate Athletic Conference,75,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Southern Collegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.schreiner.edu/
mens-shenandoah-university,Shenandoah University,boys,Winchester,VA,39.167355,-78.157433,Old Dominion Athletic Conf.,77,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Old Dominion Athletic Conf.. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.su.edu/
mens-simpson-college,Simpson College,boys,Indianola,IA,41.365503,-93.563471,American Rivers Conference,72,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the American Rivers Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://simpson.edu/
mens-skidmore-college,Skidmore College,boys,Saratoga Springs,NY,43.097035,-73.785335,Liberty League,78,89,Liberal Arts|Economics|Political Science,Private,,,"Auto-generated profile: Private program in the Liberty League. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing academics first while still staying in the D3 soccer market. Verify roster fit, admissions, and aid directly with the school.",https://www.skidmore.edu/
mens-southern-virginia-university,Southern Virginia University,boys,Buena Vista,VA,37.740368,-79.35037,USA South Athletic Conference,67,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the USA South Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.svu.edu/
