id,school,gender,city,state,lat,lng,conference,soccerLevel,academicLevel,academicKnownFor,type,enrollment,nickname,notes,website
d1g-165,College of the Holy Cross,girls,Worcester,Massachusetts,42.23752,-71.808214,Patriot League,78.0,86.0,Business|Communications|Psychology,Private/Catholic,,Crusaders,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. College of the Holy Cross competes in the Patriot League and profiles as a private institution.",http://www.holycross.edu/
d1g-166,Lafayette College,girls,Easton,Pennsylvania,40.69956,-75.209786,Patriot League,79.0,86.0,Business|Communications|Psychology,Private/Presbyterian,,Leopards,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Lafayette College competes in the Patriot League and profiles as a private institution.",http://www.lafayette.edu/
d1g-167,Lehigh University,girls,Bethlehem,Pennsylvania,40.606822,-75.380236,Patriot League,79.0,83.0,Business|Psychology|Communications,Private/Nonsectarian,,Mountain Hawks,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Lehigh University competes in the Patriot League and profiles as a private institution.",http://www.lehigh.edu/
d1g-168,Loyola University Maryland,girls,Baltimore,Maryland,39.346358,-76.621872,Patriot League,78.0,70.0,Business|Psychology|Communications,Private/Catholic,,Greyhounds,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Loyola University Maryland competes in the Patriot League and profiles as a private institution.",https://www.loyola.edu
d1g-169,United States Naval Academy,girls,Annapolis,Maryland,38.980507,-76.481692,Patriot League,81.0,91.0,Leadership|Engineering|Public Service,Federal academy,,Midshipmen,"Best-effort D1 women's mapping row. Academically powerful school where fit, self-organization, and recruiting clarity matter. United States Naval Academy competes in the Patriot League and profiles as a public institution.",http://www.usna.edu/
d1g-170,East Tennessee State University,girls,Johnson City,Tennessee,36.301643,-82.366954,Southern Conference,75.0,68.0,Business|Education|Psychology,State,,Buccaneers,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. East Tennessee State University competes in the Southern Conference and profiles as a public institution.",http://www.etsu.edu/
d1g-171,Furman University,girls,Greenville,South Carolina,34.924676,-82.440458,Southern Conference,82.0,80.0,Business|Health Sciences|Communications,Private/Nonsectarian,,Paladins,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Furman University competes in the Southern Conference and profiles as a private institution.",http://www.furman.edu/
d1g-172,Mercer University,girls,Macon,Georgia,32.831787,-83.648295,Southern Conference,75.0,74.0,Business|Health Sciences|Engineering,Private/Nonsectarian,,Bears,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Mercer University competes in the Southern Conference and profiles as a private institution.",http://www.mercer.edu/
d1g-173,University of North Carolina at Greensboro,girls,Greensboro,North Carolina,36.068236,-79.809414,Southern Conference,74.0,62.0,Business|Education|Psychology,State,,Spartans,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of North Carolina at Greensboro competes in the Southern Conference and profiles as a public institution.",https://www.uncg.edu/
d1g-174,Virginia Military Institute,girls,Lexington,Virginia,37.7896,-79.437067,Southern Conference,74.0,72.0,Leadership|Engineering|Public Service,State,,Keydets,"Best-effort D1 women's mapping row. Lower-tier D1 soccer option that can still be valuable if role, minutes, and development fit are strong. Virginia Military Institute competes in the Southern Conference and profiles as a public institution.",http://www.vmi.edu/
d1g-175,Wofford College,girls,Spartanburg,South Carolina,34.959411,-81.933568,Southern Conference,74.0,87.0,Business|Psychology|Biology,Private/Methodist,,Terriers,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Wofford College competes in the Southern Conference and profiles as a private institution.",http://www.wofford.edu/
d1g-176,University of Denver,girls,Denver,Colorado,39.678005,-104.963259,The Summit League,89.0,78.0,Business|Hospitality|International Studies,Private/Nonsectarian,,Pioneers,Best-effort D1 women's mapping row. Strong D1 soccer environment with meaningful competitive pressure and real standards. University of Denver competes in the The Summit League and profiles as a private institution.,http://www.du.edu/
d1g-177,Eastern Illinois University,girls,Charleston,Illinois,39.479843,-88.175658,The Summit League,75.0,66.0,Business|Psychology|Kinesiology,State,,Panthers,"Best-effort D1 women's mapping row. Lower-tier D1 soccer option that can still be valuable if role, minutes, and development fit are strong. Eastern Illinois University competes in the The Summit League and profiles as a public institution.",http://www.eiu.edu/
d1g-178,University of Missouri–Kansas City,girls,Kansas City,Missouri,39.034179,-94.582141,The Summit League,77.0,71.0,Business|Education|Psychology,State,,Roos,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of Missouri–Kansas City competes in the The Summit League and profiles as a public institution.",http://www.umkc.edu/
d1g-179,Lindenwood University,girls,St. Charles,Missouri,38.785425,-90.501286,The Summit League,75.0,62.0,Business|Psychology|Communications,Private/Nonsectarian,,Lions,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Lindenwood University competes in the The Summit League and profiles as a private institution.",http://www.lindenwood.edu/
d1g-180,University of Nebraska Omaha,girls,Omaha,Nebraska,41.258769,-96.008516,The Summit League,75.0,64.0,Business|Education|Psychology,State,,Mavericks,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of Nebraska Omaha competes in the The Summit League and profiles as a public institution.",http://www.unomaha.edu/
d1g-181,Oral Roberts University,girls,Tulsa,Oklahoma,36.049129,-95.952547,The Summit League,76.0,66.0,Business|Psychology|Communications,Private/Christian,,Golden Eagles,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Oral Roberts University competes in the The Summit League and profiles as a private institution.",http://www.oru.edu/
d1g-182,University of St. Thomas,girls,Saint Paul,Minnesota,44.943439,-93.188986,The Summit League,75.0,70.0,Business|Education|Psychology,Private/Catholic,,Tommies,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of St. Thomas competes in the The Summit League and profiles as a private institution.",http://www.stthomas.edu/
d1g-183,University of Southern Indiana,girls,Evansville,Indiana,37.962374,-87.677214,The Summit League,75.0,61.0,Business|Education|Psychology,Public,,Screaming Eagles,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of Southern Indiana competes in the The Summit League and profiles as a private institution.",http://www.usi.edu/
d1g-184,Western Illinois University,girls,Macomb,Illinois,40.468086,-90.686899,The Summit League,75.0,62.0,Business|Psychology|Kinesiology,State,,Leathernecks,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Western Illinois University competes in the The Summit League and profiles as a public institution.",http://www.wiu.edu/
d1g-185,Coastal Carolina University,girls,Conway,South Carolina,33.794995,-79.011767,Sun Belt Conference,79.0,66.0,Business|Psychology|Kinesiology,State,,Chanticleers,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Coastal Carolina University competes in the Sun Belt Conference and profiles as a public institution.",http://www.coastal.edu/
d1g-186,Georgia Southern University,girls,Statesboro,Georgia,32.426153,-81.784045,Sun Belt Conference,83.0,61.0,Business|Psychology|Kinesiology,State,,Eagles,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Georgia Southern University competes in the Sun Belt Conference and profiles as a public institution.",http://www.georgiasouthern.edu/
d1g-187,Georgia State University,girls,Atlanta,Georgia,33.7527,-84.38667,Sun Belt Conference,76.0,66.0,Business|Education|Psychology,State,,Panthers,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Georgia State University competes in the Sun Belt Conference and profiles as a public institution.",http://www.gsu.edu/
d1g-188,James Madison University,girls,Harrisonburg,Virginia,38.436311,-78.870484,Sun Belt Conference,83.0,69.0,Business|Nursing|Kinesiology,State,,Dukes,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. James Madison University competes in the Sun Belt Conference and profiles as a public institution.",http://www.jmu.edu/
d1g-189,University of Kentucky,girls,Lexington,Kentucky,38.038911,-84.504747,Sun Belt Conference,84.0,67.0,Business|Health Sciences|Education,State,,Wildcats,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of Kentucky competes in the Sun Belt Conference and profiles as a public institution.",http://www.uky.edu/
d1g-190,Marshall University,girls,Huntington,West Virginia,38.422482,-82.428964,Sun Belt Conference,91.0,61.0,Business|Health Sciences|Communications,State,,Thundering Herd,Best-effort D1 women's mapping row. Strong D1 soccer environment with meaningful competitive pressure and real standards. Marshall University competes in the Sun Belt Conference and profiles as a public institution.,http://www.marshall.edu/
d1g-191,Old Dominion University,girls,Norfolk,Virginia,36.886418,-76.30666,Sun Belt Conference,82.0,60.0,Engineering|Business|Maritime Studies,State,,Monarchs,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Old Dominion University competes in the Sun Belt Conference and profiles as a public institution.",http://www.odu.edu/
d1g-192,University of South Carolina,girls,Columbia,South Carolina,34.0007,-81.0348,Sun Belt Conference,90.0,75.0,Business|Hospitality|Communications,State,,Gamecocks,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of South Carolina competes in the Sun Belt Conference and profiles as a public institution.",https://www.sc.edu
d1g-193,West Virginia University,girls,Morgantown,West Virginia,39.634371,-79.954391,Sun Belt Conference,81.0,66.0,Business|Psychology|Kinesiology,State,,Mountaineers,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. West Virginia University competes in the Sun Belt Conference and profiles as a public institution.",http://www.wvu.edu/
d1g-194,Gonzaga University,girls,Spokane,Washington,47.666531,-117.400625,West Coast Conference,85.0,74.0,Business|Psychology|Communications,Private/Catholic,,Bulldogs,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Gonzaga University competes in the West Coast Conference and profiles as a private institution.",http://www.gonzaga.edu/
d1g-195,Loyola Marymount University,girls,Los Angeles,California,33.97085,-118.415744,West Coast Conference,84.0,86.0,Business|Psychology|Communications,Private/Catholic,,Lions,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Loyola Marymount University competes in the West Coast Conference and profiles as a private institution.",http://www.lmu.edu/
d1g-196,University of the Pacific,girls,Stockton,California,33.680043,-117.873382,West Coast Conference,87.0,92.0,Business|Engineering|Psychology,Private/Methodist,,Tigers,"Best-effort D1 women's mapping row. Academically powerful school where fit, self-organization, and recruiting clarity matter. University of the Pacific competes in the West Coast Conference and profiles as a private institution.",http://www.uop.edu/
d1g-197,University of Portland,girls,Portland,Oregon,45.572724,-122.726691,West Coast Conference,84.0,71.0,Engineering|Business|Nursing,Private/Catholic,,Pilots,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of Portland competes in the West Coast Conference and profiles as a private institution.",http://www.up.edu/
d1g-198,Saint Mary's College of California,girls,Moraga,California,37.840731,-122.109031,West Coast Conference,85.0,68.0,Business|Psychology|Communications,Private/Catholic,,Gaels,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Saint Mary's College of California competes in the West Coast Conference and profiles as a private institution.",http://www.stmarys-ca.edu/
d1g-199,University of San Diego,girls,San Diego,California,32.770816,-117.192073,West Coast Conference,84.0,87.0,Business|Engineering|Psychology,Private/Catholic,,Toreros,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of San Diego competes in the West Coast Conference and profiles as a private institution.",http://www.sandiego.edu/
d1g-200,University of San Francisco,girls,San Francisco,California,37.776618,-122.450477,West Coast Conference,85.0,73.0,Business|Education|Psychology,Private/Catholic,,Dons,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of San Francisco competes in the West Coast Conference and profiles as a private institution.",http://www.usfca.edu/
d1g-201,Santa Clara University,girls,Santa Clara,California,37.348362,-121.93784,West Coast Conference,90.0,90.0,Business|Psychology|Communications,Private/Catholic,,Broncos,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Santa Clara University competes in the West Coast Conference and profiles as a private institution.",http://www.scu.edu/
d1g-202,United States Air Force Academy,girls,Colorado Springs,Colorado,39.010957,-104.891358,Western Athletic Conference,75.0,90.0,Business|Psychology|Kinesiology,Federal academy,,Falcons,"Best-effort D1 women's mapping row. Academically powerful school where fit, self-organization, and recruiting clarity matter. United States Air Force Academy competes in the Western Athletic Conference and profiles as a public institution.",http://www.usafa.af.mil/
d1g-203,California Baptist University,girls,Riverside,California,33.929321,-117.425619,Western Athletic Conference,73.0,62.0,Business|Psychology|Communications,Private/Baptist,,Lancers,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. California Baptist University competes in the Western Athletic Conference and profiles as a private institution.",http://www.calbaptist.edu/
d1g-204,Grand Canyon University,girls,Phoenix,Arizona,33.513231,-112.129929,Western Athletic Conference,73.0,64.0,Business|Psychology|Communications,Private/Christian,,Antelopes,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Grand Canyon University competes in the Western Athletic Conference and profiles as a private institution.",http://www.gcu.edu/
d1g-205,Houston Christian University,girls,Houston,Texas,29.6934,-95.5155,Western Athletic Conference,72.0,58.0,Business|Psychology|Communications,Private/Baptist,,Huskies,"Best-effort D1 women's mapping row. Lower-tier D1 soccer option that can still be valuable if role, minutes, and development fit are strong. Houston Christian University competes in the Western Athletic Conference and profiles as a private institution.",https://www.hcuniv.edu
d1g-206,San Jose State University,girls,San Jose,California,37.336569,-121.880621,Western Athletic Conference,72.0,68.0,Business|Education|Psychology,State,,Spartans,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. San Jose State University competes in the Western Athletic Conference and profiles as a public institution.",http://www.sjsu.edu/
d1g-207,Seattle University,girls,Seattle,Washington,47.608859,-122.318851,Western Athletic Conference,72.0,71.0,Business|Psychology|Communications,Private/Catholic,,Redhawks,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Seattle University competes in the Western Athletic Conference and profiles as a private institution.",http://www.seattleu.edu/
d1g-208,"University of Nevada, Las Vegas",girls,Paradise,Nevada,36.106047,-115.138462,Western Athletic Conference,72.0,65.0,Business|Education|Psychology,State,,Rebels,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of Nevada, Las Vegas competes in the Western Athletic Conference and profiles as a public institution.",http://www.unlv.edu/
d1g-209,Utah Tech University,girls,St. George,Utah,37.6775,-113.0619,Western Athletic Conference,72.0,57.0,Engineering|Computer Science|Applied Sciences,State,,Trailblazers,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Utah Tech University competes in the Western Athletic Conference and profiles as a public institution.",https://utahtech.edu
d1g-210,Utah Valley University,girls,Orem,Utah,40.281078,-111.716456,Western Athletic Conference,72.0,51.0,Business|Psychology|Kinesiology,State,,Wolverines,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Utah Valley University competes in the Western Athletic Conference and profiles as a public institution.",https://uvu.edu/
d1g-211,University of Texas Rio Grande Valley,girls,Edinburg,Texas,26.306759,-98.173567,Western Athletic Conference,75.0,60.0,Business|Education|Psychology,State,,Vaqueros,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of Texas Rio Grande Valley competes in the Western Athletic Conference and profiles as a public institution.",https://www.utrgv.edu/
d1g-212,Abilene Christian University,girls,Abilene,Texas,30.8908,-98.922,Western Athletic Conference,69.0,77.0,Business|Psychology|Communications,Private,,Wildcats,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Western Athletic Conference.,https://www.google.com/search?q=Abilene+Christian+University+official+athletics+women+soccer
d1g-213,Alabama A&M University,girls,Normal,Alabama,32.4304,-87.0688,Southwestern Athletic Conference,68.0,69.0,Business|Education|Health Sciences,Public,,Bulldogs,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Southwestern Athletic Conference.,https://www.google.com/search?q=Alabama+A%26M+University+official+athletics+women+soccer
d1g-214,Alabama State University,girls,Montgomery,Alabama,32.7304,-86.3188,Southwestern Athletic Conference,63.0,79.0,Business|Education|Health Sciences,Public,,Hornets,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Southwestern Athletic Conference.,https://www.google.com/search?q=Alabama+State+University+official+athletics+women+soccer
d1g-215,Alcorn State University,girls,Alcorn State,Mississippi,32.1924,-89.742,Southwestern Athletic Conference,70.0,69.0,Business|Education|Health Sciences,Public,,Braves,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Southwestern Athletic Conference.,https://www.google.com/search?q=Alcorn+State+University+official+athletics+women+soccer
d1g-216,Appalachian State University,girls,Boone,North Carolina,35.3344,-78.4264,Sun Belt Conference,77.0,70.0,Business|Education|Health Sciences,Public,,Mountaineers,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Sun Belt Conference.,https://www.google.com/search?q=Appalachian+State+University+official+athletics+women+soccer
d1g-217,Arizona State University,girls,Tempe,Arizona,34.23,-111.226,Big 12 Conference,84.0,74.0,Business|Education|Health Sciences,Public,,Sun Devils,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big 12 Conference.,https://www.google.com/search?q=Arizona+State+University+official+athletics+women+soccer
d1g-218,University of Arizona,girls,Tucson,Arizona,34.7604,-111.1792,Big 12 Conference,84.0,74.0,Business|Education|Health Sciences,Public,,Wildcats,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big 12 Conference.,https://www.google.com/search?q=University+of+Arizona+official+athletics+women+soccer
d1g-219,University of Arkansas,girls,Fayetteville,Arkansas,34.6348,-92.6496,Southeastern Conference,90.0,79.0,Business|Education|Health Sciences,Public,,Razorbacks,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Southeastern Conference.,https://www.google.com/search?q=University+of+Arkansas+official+athletics+women+soccer
d1g-220,Arkansas State University,girls,Jonesboro,Arkansas,34.828,-92.7156,Sun Belt Conference,74.0,79.0,Business|Education|Health Sciences,Public,,Red Wolves,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Sun Belt Conference.,https://www.google.com/search?q=Arkansas+State+University+official+athletics+women+soccer
d1g-221,University of Arkansas at Pine Bluff,girls,Pine Bluff,Arkansas,35.566,-92.8416,Southwestern Athletic Conference,69.0,69.0,Business|Education|Health Sciences,Public,,Golden Lions,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Southwestern Athletic Conference.,https://www.google.com/search?q=University+of+Arkansas+at+Pine+Bluff+official+athletics+women+soccer
d1g-222,Army West Point,girls,West Point,New York,42.5868,-75.5276,Patriot League,75.0,78.0,Business|Education|Health Sciences,Public,,Black Knights,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Patriot League.,https://www.google.com/search?q=Army+West+Point+official+athletics+women+soccer
d1g-223,Austin Peay State University,girls,Clarksville,Tennessee,36.232,-86.3136,ASUN Conference,74.0,75.0,Business|Education|Health Sciences,Public,,Governors,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: ASUN Conference.,https://www.google.com/search?q=Austin+Peay+State+University+official+athletics+women+soccer
d1g-224,Ball State University,girls,Muncie,Indiana,40.422,-85.7336,Mid-American Conference,75.0,69.0,Business|Education|Health Sciences,Public,,Cardinals,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Mid-American Conference.,https://www.google.com/search?q=Ball+State+University+official+athletics+women+soccer
d1g-225,Baylor University,girls,Waco,Texas,30.4528,-99.228,Big 12 Conference,84.0,82.0,Business|Psychology|Communications,Private,,Bears,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big 12 Conference.,https://www.google.com/search?q=Baylor+University+official+athletics+women+soccer
d1g-226,Boise State University,girls,Boise,Idaho,44.656,-114.1924,Mountain West Conference,82.0,76.0,Business|Education|Health Sciences,Public,,Broncos,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Mountain West Conference.,https://www.google.com/search?q=Boise+State+University+official+athletics+women+soccer
d1g-227,Central Michigan University,girls,Mount Pleasant,Michigan,44.5004,-85.0244,Mid-American Conference,73.0,70.0,Business|Education|Health Sciences,Public,,Chippewas,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Mid-American Conference.,https://www.google.com/search?q=Central+Michigan+University+official+athletics+women+soccer
d1g-228,University of Cincinnati,girls,Cincinnati,Ohio,40.91,-82.7028,Big 12 Conference,83.0,79.0,Business|Education|Health Sciences,Public,,Bearcats,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big 12 Conference.,https://www.google.com/search?q=University+of+Cincinnati+official+athletics+women+soccer
d1g-229,The Citadel,girls,Charleston,South Carolina,34.2056,-80.3348,Southern Conference,77.0,68.0,Business|Education|Health Sciences,Public,,Bulldogs,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Southern Conference.,https://www.google.com/search?q=The+Citadel+official+athletics+women+soccer
d1g-230,Colorado College,girls,Colorado Springs,Colorado,38.6076,-105.4892,Mountain West Conference,80.0,86.0,Business|Psychology|Communications,Private,,Tigers,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Mountain West Conference.,https://www.google.com/search?q=Colorado+College+official+athletics+women+soccer
d1g-231,Colorado State University,girls,Fort Collins,Colorado,38.808,-105.3104,Mountain West Conference,78.0,72.0,Business|Education|Health Sciences,Public,,Rams,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Mountain West Conference.,https://www.google.com/search?q=Colorado+State+University+official+athletics+women+soccer
d1g-232,Delaware State University,girls,Dover,Delaware,38.8908,-75.5048,Mid-Eastern Athletic Conference,70.0,71.0,Business|Education|Health Sciences,Public,,Hornets,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Mid-Eastern Athletic Conference.,https://www.google.com/search?q=Delaware+State+University+official+athletics+women+soccer
d1g-233,East Carolina University,girls,Greenville,North Carolina,35.6836,-78.9724,American Athletic Conference,85.0,70.0,Business|Education|Health Sciences,Public,,Pirates,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: American Athletic Conference.,https://www.google.com/search?q=East+Carolina+University+official+athletics+women+soccer
d1g-234,Eastern Kentucky University,girls,Richmond,Kentucky,37.4148,-85.8376,ASUN Conference,75.0,76.0,Business|Education|Health Sciences,Public,,Colonels,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: ASUN Conference.,https://www.google.com/search?q=Eastern+Kentucky+University+official+athletics+women+soccer
d1g-235,Eastern Michigan University,girls,Ypsilanti,Michigan,44.3648,-85.1024,Mid-American Conference,81.0,74.0,Business|Education|Health Sciences,Public,,Eagles,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Mid-American Conference.,https://www.google.com/search?q=Eastern+Michigan+University+official+athletics+women+soccer
d1g-236,Eastern Washington University,girls,Cheney,Washington,47.8692,-120.1396,Big Sky Conference,69.0,68.0,Business|Education|Health Sciences,Public,,Eagles,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big Sky Conference.,https://www.google.com/search?q=Eastern+Washington+University+official+athletics+women+soccer
d1g-237,University of Florida,girls,Gainesville,Florida,28.6444,-82.178,Southeastern Conference,85.0,87.0,Business|Education|Health Sciences,Public,,Gators,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Southeastern Conference.,https://www.google.com/search?q=University+of+Florida+official+athletics+women+soccer
d1g-238,University of Georgia,girls,Athens,Georgia,33.0228,-83.3864,Southeastern Conference,88.0,79.0,Business|Education|Health Sciences,Public,,Bulldogs,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Southeastern Conference.,https://www.google.com/search?q=University+of+Georgia+official+athletics+women+soccer
d1g-239,Grambling State University,girls,Grambling,Louisiana,30.4228,-91.7936,Southwestern Athletic Conference,65.0,75.0,Business|Education|Health Sciences,Public,,Tigers,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Southwestern Athletic Conference.,https://www.google.com/search?q=Grambling+State+University+official+athletics+women+soccer
d1g-240,Hampton University,girls,Hampton,Virginia,37.752,-78.6404,Colonial Athletic Association,78.0,83.0,Business|Psychology|Communications,Private,,Pirates,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Colonial Athletic Association.,https://www.google.com/search?q=Hampton+University+official+athletics+women+soccer
d1g-241,Idaho State University,girls,Pocatello,Idaho,44.1628,-114.8668,Big Sky Conference,69.0,70.0,Business|Education|Health Sciences,Public,,Bengals,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big Sky Conference.,https://www.google.com/search?q=Idaho+State+University+official+athletics+women+soccer
d1g-242,Illinois State University,girls,Normal,Illinois,40.4296,-89.0164,Missouri Valley Conference,80.0,75.0,Business|Education|Health Sciences,Public,,Redbirds,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Missouri Valley Conference.,https://www.google.com/search?q=Illinois+State+University+official+athletics+women+soccer
d1g-243,Indiana State University,girls,Terre Haute,Indiana,39.9276,-86.2436,Missouri Valley Conference,80.0,76.0,Business|Education|Health Sciences,Public,,Sycamores,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Missouri Valley Conference.,https://www.google.com/search?q=Indiana+State+University+official+athletics+women+soccer
d1g-244,Iowa State University,girls,Ames,Iowa,41.974,-93.4832,Big 12 Conference,87.0,76.0,Business|Education|Health Sciences,Public,,Cyclones,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big 12 Conference.,https://www.google.com/search?q=Iowa+State+University+official+athletics+women+soccer
d1g-245,Jackson State University,girls,Jackson,Mississippi,33.2928,-89.7084,Southwestern Athletic Conference,70.0,72.0,Business|Education|Health Sciences,Public,,Tigers,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Southwestern Athletic Conference.,https://www.google.com/search?q=Jackson+State+University+official+athletics+women+soccer
d1g-246,Jacksonville State University,girls,Jacksonville,Alabama,32.9116,-87.1516,Conference USA,78.0,71.0,Business|Education|Health Sciences,Public,,Gamecocks,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Conference USA.,https://www.google.com/search?q=Jacksonville+State+University+official+athletics+women+soccer
d1g-247,Kansas State University,girls,Manhattan,Kansas,38.5024,-98.024,Big 12 Conference,84.0,72.0,Business|Education|Health Sciences,Public,,Wildcats,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big 12 Conference.,https://www.google.com/search?q=Kansas+State+University+official+athletics+women+soccer
d1g-248,Kennesaw State University,girls,Kennesaw,Georgia,32.6004,-83.2964,Conference USA,78.0,80.0,Business|Education|Health Sciences,Public,,Owls,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Conference USA.,https://www.google.com/search?q=Kennesaw+State+University+official+athletics+women+soccer
d1g-249,Kent State University,girls,Kent,Ohio,39.842,-82.9212,Mid-American Conference,73.0,80.0,Business|Education|Health Sciences,Public,,Golden Flashes,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Mid-American Conference.,https://www.google.com/search?q=Kent+State+University+official+athletics+women+soccer
d1g-250,Lamar University,girls,Beaumont,Texas,31.0828,-99.1716,Southland Conference,70.0,74.0,Business|Education|Health Sciences,Public,,Cardinals,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Southland Conference.,https://www.google.com/search?q=Lamar+University+official+athletics+women+soccer
