id,school,gender,city,state,lat,lng,conference,soccerLevel,academicLevel,academicKnownFor,type,enrollment,nickname,notes,website,division,admissionRate,sat,cost,opeid,doeSchool,doeCity,doeStateCode,source_school_list,source_enrichment,source_website,source_scoring,source_academic_tags,source_coordinates
boys-d1-096,Drexel University,boys,Philadelphia,Pennsylvania,39.955217,-75.190051,Colonial Athletic Association,78.0,74.0,Business|Psychology|Communications,Private/Nonsectarian,,Dragons,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Drexel University competes in the Colonial Athletic Association and profiles as a private institution.",http://www.drexel.edu/,NCAA D1,0.7719,1287.0,69397.0,325600.0,Drexel University,Philadelphia,PA,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-097,Elon University,boys,Elon,North Carolina,36.104148,-79.50344,Colonial Athletic Association,78.0,74.0,Business|Psychology|Communications,Private/Nonsectarian,,Phoenix,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Elon University competes in the Colonial Athletic Association and profiles as a private institution.",http://www.belmont.edu/,NCAA D1,0.717,1258.0,52587.0,292700.0,Elon University,Elon,NC,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains fuzzy,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-098,Hofstra University,boys,Hempstead,New York,40.715959,-73.60078,Colonial Athletic Association,78.0,80.0,Business|Psychology|Communications,Private/Nonsectarian,,Pride,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Hofstra University competes in the Colonial Athletic Association and profiles as a private institution.",http://www.hofstra.edu/,NCAA D1,0.6911,,62917.0,273200.0,Hofstra University,Hempstead,NY,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-099,Monmouth University,boys,West Long Branch,New Jersey,40.280066,-74.006447,Colonial Athletic Association,78.0,66.0,Business|Psychology|Communications,Private/Nonsectarian,,Hawks,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Monmouth University competes in the Colonial Athletic Association and profiles as a private institution.",http://www.monmouth.edu/,NCAA D1,0.7893,1130.0,55898.0,261600.0,Monmouth University,West Long Branch,NJ,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-100,Northeastern University,boys,Boston,Massachusetts,42.339992,-71.088782,Colonial Athletic Association,79.0,95.0,Business|Psychology|Communications,Private/Nonsectarian,,Huskies,"Academically powerful school where fit, self-organization, and recruiting clarity matter. Northeastern University competes in the Colonial Athletic Association and profiles as a private institution.",http://www.northeastern.edu/,NCAA D1,0.2048,1492.0,73196.0,219900.0,Northeastern University,Boston,MA,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-101,Stony Brook University,boys,Stony Brook,New York,40.91476,-73.12046,Colonial Athletic Association,77.0,82.0,Business|Psychology|Kinesiology,State,,Seawolves,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Stony Brook University competes in the Colonial Athletic Association and profiles as a public institution.",https://www.stonybrook.edu,NCAA D1,0.4891,1337.0,26270.0,283800.0,Stony Brook University,Stony Brook,NY,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,manual_domain,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-102,University of North Carolina Wilmington,boys,Wilmington,North Carolina,34.225223,-77.875527,Colonial Athletic Association,77.0,73.0,Business|Education|Psychology,State,,Seahawks,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of North Carolina Wilmington competes in the Colonial Athletic Association and profiles as a public institution.",http://uncw.edu/,NCAA D1,0.6797,1226.0,24837.0,298400.0,University of North Carolina Wilmington,Wilmington,NC,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-103,College of William & Mary,boys,Williamsburg,Virginia,37.269489,-76.708214,Colonial Athletic Association,77.0,87.0,Business|Engineering|Psychology,State,,Tribe,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. College of William & Mary competes in the Colonial Athletic Association and profiles as a public institution.",http://www.wm.edu/,NCAA D1,0.4216,1411.0,39595.0,370500.0,William & Mary,Williamsburg,VA,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-104,Cleveland State University,boys,Cleveland,Ohio,41.502281,-81.674355,Horizon League,71.0,61.0,Business|Education|Psychology,State,,Vikings,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Cleveland State University competes in the Horizon League and profiles as a public institution.",http://www.csuohio.edu/,NCAA D1,0.936,1088.0,24010.0,303200.0,Cleveland State University,Cleveland,OH,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-105,University of Detroit Mercy,boys,Detroit,Michigan,42.414222,-83.139158,Horizon League,75.0,67.0,Business|Education|Psychology,Private/Catholic,,Titans,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of Detroit Mercy competes in the Horizon League and profiles as a private institution.",http://www.udmercy.edu/,NCAA D1,0.795,1165.0,38440.0,232300.0,University of Detroit Mercy,Detroit,MI,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-106,University of Wisconsin–Green Bay,boys,Green Bay,Wisconsin,44.532298,-87.919973,Horizon League,75.0,61.0,Business|Education|Psychology,State,,Phoenix,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of Wisconsin–Green Bay competes in the Horizon League and profiles as a public institution.",http://www.uwgb.edu/,NCAA D1,0.8982,1085.0,17509.0,389900.0,University of Wisconsin-Green Bay,Green Bay,WI,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains fuzzy,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-107,Indiana University – Purdue University Indianapolis,boys,Indianapolis,Indiana,39.772948,-86.172217,Horizon League,75.0,64.0,Business|Psychology|Kinesiology,State,,Jaguars,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Indiana University – Purdue University Indianapolis competes in the Horizon League and profiles as a public institution.",http://www.iupui.edu/,NCAA D1,0.7854,1102.0,21127.0,181300.0,Indiana University-Purdue University-Indianapolis,Indianapolis,IN,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-108,University of Wisconsin–Milwaukee,boys,Milwaukee,Wisconsin,43.076848,-87.880488,Horizon League,74.0,64.0,Business|Education|Psychology,State,,Panthers,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of Wisconsin–Milwaukee competes in the Horizon League and profiles as a public institution.",http://www.uwm.edu/,NCAA D1,0.787,1105.0,21984.0,389600.0,University of Wisconsin-Milwaukee,Milwaukee,WI,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains fuzzy,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-109,Northern Kentucky University,boys,Highland Heights,Kentucky,39.029714,-84.463483,Horizon League,72.0,65.0,Business|Psychology|Kinesiology,State,,Norse,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Northern Kentucky University competes in the Horizon League and profiles as a public institution.",http://www.nku.edu/,NCAA D1,0.8703,1144.0,17869.0,927500.0,Northern Kentucky University,Highland Heights,KY,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-110,Oakland University,boys,Auburn Hills & Rochester Hills,Michigan,42.674573,-83.216418,Horizon League,75.0,64.0,Business|Psychology|Kinesiology,State,,Golden Grizzlies,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Oakland University competes in the Horizon League and profiles as a public institution.",http://www.oakland.edu/,NCAA D1,0.811,1110.0,23778.0,230700.0,Oakland University,Rochester Hills,MI,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-111,Purdue University Fort Wayne,boys,Fort Wayne,Indiana,41.117278,-85.108962,Horizon League,75.0,63.0,Business|Psychology|Kinesiology,State,,Mastodons,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Purdue University Fort Wayne competes in the Horizon League and profiles as a public institution.",https://www.pdfw.edu/,NCAA D1,0.8278,1090.0,19224.0,182800.0,Purdue University Fort Wayne,Fort Wayne,IN,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-112,Robert Morris University,boys,Moon Township,Pennsylvania,40.520415,-80.210468,Horizon League,76.0,65.0,Business|Psychology|Communications,Private/Nonsectarian,,Colonials,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Robert Morris University competes in the Horizon League and profiles as a private institution.",http://www.rmu.edu/,NCAA D1,0.8563,1140.0,47724.0,335900.0,Robert Morris University,Moon Township,PA,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-113,Wright State University,boys,Fairborn,Ohio,39.780634,-84.064881,Horizon League,75.0,61.0,Business|Education|Psychology,State,,Raiders,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Wright State University competes in the Horizon League and profiles as a public institution.",http://www.wright.edu/,NCAA D1,0.9599,1096.0,23009.0,307800.0,Wright State University-Main Campus,Dayton,OH,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-114,Chicago State University,boys,Chicago,Illinois,41.718446,-87.609384,Independent,63.0,60.0,Business|Education|Psychology,State,,Cougars,"Lower-tier D1 soccer option that can still be valuable if role, minutes, and development fit are strong. Chicago State University competes in the Independent and profiles as a public institution.",https://csu.edu,NCAA D1,0.4642,887.0,21867.0,169400.0,Chicago State University,Chicago,IL,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-115,University of the Incarnate Word,boys,San Antonio & Alamo Heights,Texas,29.46708,-98.46583,Independent,76.0,58.0,Business|Psychology|Communications,Private/Catholic,,Cardinals,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of the Incarnate Word competes in the Independent and profiles as a private institution.",http://www.uiw.edu/,NCAA D1,0.9656,1046.0,45532.0,357800.0,University of the Incarnate Word,San Antonio,TX,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-116,Brown University,boys,Providence,Rhode Island,41.82617,-71.40385,Ivy League,85.0,98.0,Computer Science|Economics|Neuroscience,Private/Nonsectarian,,Bears,"Academically powerful school where fit, self-organization, and recruiting clarity matter. Brown University competes in the Ivy League and profiles as a private institution.",http://www.brown.edu/,NCAA D1,0.0767,1508.0,77490.0,340100.0,Brown University,Providence,RI,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-117,Columbia University,boys,New York,New York,40.8075,-73.9626,Ivy League,83.0,99.0,Economics|Engineering|Political Science,Private/Nonsectarian,,Lions,"Academically powerful school where fit, self-organization, and recruiting clarity matter. Columbia University competes in the Ivy League and profiles as a private institution.",https://www.columbia.edu,NCAA D1,,,,,,,,edsu/soccer-schools divisions.csv,,manual_domain,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),manual city-campus approximation
boys-d1-118,Cornell University,boys,Ithaca,New York,42.4472,-76.483084,Ivy League,83.0,96.0,Engineering|Business|Agriculture,Private/Statutory state,,Big Red,"Academically powerful school where fit, self-organization, and recruiting clarity matter. Cornell University competes in the Ivy League and profiles as a public institution.",http://www.cornell.edu/,NCAA D1,0.1071,1480.0,75204.0,271100.0,Cornell University,Ithaca,NY,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-119,Dartmouth College,boys,Hanover,New Hampshire,43.704115,-72.289949,Ivy League,84.0,98.0,Economics|Government|Engineering,Private/Nonsectarian,,Big Green,"Academically powerful school where fit, self-organization, and recruiting clarity matter. Dartmouth College competes in the Ivy League and profiles as a private institution.",http://www.dartmouth.edu/,NCAA D1,0.0922,1500.0,77152.0,257300.0,Dartmouth College,Hanover,NH,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-120,Harvard University,boys,Boston,Massachusetts,42.374471,-71.118313,Ivy League,86.0,99.0,Economics|Government|Life Sciences,Private/Nonsectarian,,Crimson,"Academically powerful school where fit, self-organization, and recruiting clarity matter. Harvard University competes in the Ivy League and profiles as a private institution.",http://www.harvard.edu/,NCAA D1,0.0501,1520.0,75914.0,215500.0,Harvard University,Cambridge,MA,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-121,Princeton University,boys,Princeton,New Jersey,40.348732,-74.659365,Ivy League,90.0,99.0,Economics|Public Policy|Engineering,Private/Nonsectarian,,Tigers,High-level D1 option for players chasing both major soccer environment and strong academics. Princeton University competes in the Ivy League and profiles as a private institution.,http://www.princeton.edu/,NCAA D1,0.0563,1506.0,74150.0,262700.0,Princeton University,Princeton,NJ,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-122,University of Pennsylvania,boys,Philadelphia,Pennsylvania,39.950929,-75.19391,Ivy League,84.0,99.0,Business|Economics|Nursing,Private/Nonsectarian,,Quakers,"Academically powerful school where fit, self-organization, and recruiting clarity matter. University of Pennsylvania competes in the Ivy League and profiles as a private institution.",http://www.upenn.edu/,NCAA D1,0.0898,1517.0,78186.0,337800.0,University of Pennsylvania,Philadelphia,PA,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-123,Yale University,boys,New Haven,Connecticut,41.311158,-72.926688,Ivy League,87.0,99.0,Political Science|Economics|History,Private/Nonsectarian,,Bulldogs,"Academically powerful school where fit, self-organization, and recruiting clarity matter. Yale University competes in the Ivy League and profiles as a private institution.",http://www.yale.edu/,NCAA D1,0.0653,1520.0,76645.0,142600.0,Yale University,New Haven,CT,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-124,Canisius College,boys,Buffalo,New York,42.925206,-78.852577,Metro Atlantic Athletic Conference,70.0,67.0,Business|Communications|Psychology,Private/Catholic,,Golden Griffins,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Canisius College competes in the Metro Atlantic Athletic Conference and profiles as a private institution.",http://www.canisius.edu/,NCAA D1,0.7602,1152.0,39217.0,268100.0,Canisius College,Buffalo,NY,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-125,Fairfield University,boys,Fairfield,Connecticut,41.157673,-73.255903,Metro Atlantic Athletic Conference,70.0,78.0,Business|Psychology|Communications,Private/Catholic,,Stags,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Fairfield University competes in the Metro Atlantic Athletic Conference and profiles as a private institution.",https://fairfield.edu,NCAA D1,0.5613,1281.0,67080.0,138500.0,Fairfield University,Fairfield,CT,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-126,Iona University,boys,New Rochelle,New York,40.925725,-73.788046,Metro Atlantic Athletic Conference,70.0,63.0,Business|Psychology|Communications,Private/Catholic,,Gaels,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Iona University competes in the Metro Atlantic Athletic Conference and profiles as a private institution.",http://www.uu.edu/,NCAA D1,0.8595,1107.0,54052.0,273700.0,Iona College,New Rochelle,NY,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains fuzzy,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-127,Manhattan College,boys,"The Bronx, New York City",New York,40.889756,-73.901893,Metro Atlantic Athletic Conference,70.0,72.0,Business|Communications|Psychology,Private/Catholic,,Jaspers,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Manhattan College competes in the Metro Atlantic Athletic Conference and profiles as a private institution.",http://www.manhattan.edu/,NCAA D1,0.7765,,57992.0,275800.0,Manhattan College,Riverdale,NY,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-128,Marist College,boys,Poughkeepsie,New York,41.720937,-73.935484,Metro Atlantic Athletic Conference,70.0,87.0,Business|Communications|Psychology,Private/Catholic,,Red Foxes,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Marist College competes in the Metro Atlantic Athletic Conference and profiles as a private institution.",http://www.marist.edu/,NCAA D1,0.5505,,60670.0,276500.0,Marist College,Poughkeepsie,NY,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-129,Mount St. Mary's University,boys,Emmitsburg,Maryland,39.681705,-77.351887,Metro Atlantic Athletic Conference,70.0,63.0,Business|Psychology|Communications,Private/Catholic,,Mountaineers / The Mount,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Mount St. Mary's University competes in the Metro Atlantic Athletic Conference and profiles as a private institution.",http://www.msmary.edu/,NCAA D1,0.8045,1082.0,57867.0,208600.0,Mount St. Mary's University,Emmitsburg,MD,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-130,Niagara University,boys,Lewiston,New York,43.137279,-79.036689,Metro Atlantic Athletic Conference,70.0,62.0,Business|Psychology|Communications,Private/Catholic,,Purple Eagles,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Niagara University competes in the Metro Atlantic Athletic Conference and profiles as a private institution.",http://www.niagara.edu/,NCAA D1,0.9241,1118.0,47384.0,278800.0,Niagara University,Niagara University,NY,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-131,Quinnipiac University,boys,Hamden,Connecticut,41.418915,-72.894117,Metro Atlantic Athletic Conference,71.0,65.0,Business|Psychology|Communications,Private/Nonsectarian,,Bobcats,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Quinnipiac University competes in the Metro Atlantic Athletic Conference and profiles as a private institution.",http://www.quincy.edu/,NCAA D1,0.8239,,66237.0,140200.0,Quinnipiac University,Hamden,CT,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains fuzzy,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-132,Rider University,boys,Lawrenceville,New Jersey,40.278796,-74.737833,Metro Atlantic Athletic Conference,71.0,66.0,Business|Psychology|Communications,Private/Nonsectarian,,Broncs,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Rider University competes in the Metro Atlantic Athletic Conference and profiles as a private institution.",http://www.rider.edu/,NCAA D1,0.7566,1124.0,61693.0,262800.0,Rider University,Lawrenceville,NJ,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-133,Saint Peter's University,boys,Jersey City,New Jersey,40.727105,-74.071541,Metro Atlantic Athletic Conference,70.0,61.0,Business|Psychology|Communications,Private/Catholic,,Peacocks,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Saint Peter's University competes in the Metro Atlantic Athletic Conference and profiles as a private institution.",https://www.saintpeters.edu,NCAA D1,0.8464,,47570.0,263800.0,Saint Peter's University,Jersey City,NJ,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,manual_domain,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-134,Siena College,boys,Loudonville,New York,42.717602,-73.7526,Metro Atlantic Athletic Conference,70.0,67.0,Business|Communications|Psychology,Private/Catholic,,Saints,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Siena College competes in the Metro Atlantic Athletic Conference and profiles as a private institution.",https://www.siena.edu/,NCAA D1,0.8066,,58200.0,281600.0,Siena College,Loudonville,NY,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-135,Belmont University,boys,Nashville,Tennessee,36.135589,-86.794807,Missouri Valley Conference,82.0,71.0,Business|Psychology|Communications,Private/Christian,,Bruins,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Belmont University competes in the Missouri Valley Conference and profiles as a private institution.",http://www.belmont.edu/,NCAA D1,0.8323,1244.0,54595.0,347900.0,Belmont University,Nashville,TN,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-136,Bowling Green State University,boys,Bowling Green,Ohio,41.375513,-83.640896,Missouri Valley Conference,73.0,67.0,Business|Education|Psychology,State,,Falcons,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Bowling Green State University competes in the Missouri Valley Conference and profiles as a public institution.",http://www.bgsu.edu/,NCAA D1,0.753,1142.0,24529.0,301800.0,Bowling Green State University-Main Campus,Bowling Green,OH,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-137,Bradley University,boys,Peoria,Illinois,40.696896,-89.616786,Missouri Valley Conference,74.0,70.0,Business|Psychology|Communications,Private/Nonsectarian,,Braves,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Bradley University competes in the Missouri Valley Conference and profiles as a private institution.",http://www.bradley.edu/,NCAA D1,0.7328,1196.0,48295.0,164100.0,Bradley University,Peoria,IL,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-138,Drake University,boys,Des Moines,Iowa,41.60129,-93.652163,Missouri Valley Conference,73.0,74.0,Business|Psychology|Communications,Private/Nonsectarian,,Bulldogs,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Drake University competes in the Missouri Valley Conference and profiles as a private institution.",http://www.drake.edu/,NCAA D1,0.6792,1254.0,57643.0,186000.0,Drake University,Des Moines,IA,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-139,University of Evansville,boys,Evansville,Indiana,37.971549,-87.531644,Missouri Valley Conference,78.0,81.0,Business|Communications|Kinesiology,Private/Methodist,,Purple Aces,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of Evansville competes in the Missouri Valley Conference and profiles as a private institution.",http://www.evansville.edu/,NCAA D1,0.643,,50986.0,179500.0,University of Evansville,Evansville,IN,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-140,Missouri State University,boys,Springfield,Missouri,37.2,-93.281,Missouri Valley Conference,77.0,66.0,Business|Education|Psychology,State,,Bears,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Missouri State University competes in the Missouri Valley Conference and profiles as a public institution.",https://www.missouristate.edu,NCAA D1,,,,,,,,edsu/soccer-schools divisions.csv,,manual_domain,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),manual city-campus approximation
boys-d1-141,Northern Illinois University,boys,DeKalb,Illinois,41.933869,-88.766428,Missouri Valley Conference,73.0,80.0,Business|Psychology|Kinesiology,State,,Huskies,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Northern Illinois University competes in the Missouri Valley Conference and profiles as a public institution.",http://www.niu.edu/,NCAA D1,0.5925,,26312.0,173700.0,Northern Illinois University,Dekalb,IL,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-142,Southern Illinois University Edwardsville,boys,Edwardsville,Illinois,38.793949,-89.997779,Missouri Valley Conference,81.0,66.0,Business|Psychology|Kinesiology,State,,Cougars,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Southern Illinois University Edwardsville competes in the Missouri Valley Conference and profiles as a public institution.",http://www.siue.edu/,NCAA D1,0.8505,1154.0,24244.0,175900.0,Southern Illinois University-Edwardsville,Edwardsville,IL,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
