id,school,gender,city,state,lat,lng,conference,soccerLevel,academicLevel,academicKnownFor,type,enrollment,nickname,notes,website
womens-mcdaniel-college,McDaniel College,girls,Westminster,MD,39.584231,-77.001992,Centennial Conference,79,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Centennial Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.mcdaniel.edu/
womens-mcmurry-university,McMurry University,girls,Abilene,TX,32.429776,-99.748682,Southern Collegiate Athletic Conference,75,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Southern Collegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://mcm.edu/
womens-medgar-evers-college,Medgar Evers College,girls,Brooklyn,NY,40.666256,-73.957076,City University of New York Athletic Conference,60,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the City University of New York Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://ares.mec.cuny.edu/
womens-meredith-college,Meredith College,girls,Raleigh,NC,35.799351,-78.689995,USA South Athletic Conference,67,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the USA South Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.meredith.edu/
womens-messiah-university,Messiah University,girls,Mechanicsburg,PA,40.156579,-76.988269,Middle Atlantic Conferences,83,76,Business|Education|Biology,Private,,,"Auto-generated profile: Private program in the Middle Atlantic Conferences. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.messiah.edu/
womens-methodist-university,Methodist University,girls,Fayetteville,NC,35.135058,-78.874426,USA South Athletic Conference,67,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the USA South Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.methodist.edu/
womens-middlebury-college,Middlebury College,girls,Middlebury,VT,44.009117,-73.176068,New England Small College Athletic Conference,94,96,Liberal Arts|Economics|Political Science,Private,,,"Auto-generated profile: Private program in the New England Small College Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing both high-level soccer and strong academics. Verify roster fit, admissions, and aid directly with the school.",https://www.middlebury.edu/
womens-millikin-university,Millikin University,girls,Decatur,IL,39.842612,-88.976298,College Conference of Illinois & Wisconsin,79,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the College Conference of Illinois & Wisconsin. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://millikin.edu/
womens-millsaps-college,Millsaps College,girls,Jackson,MS,32.322746,-90.179957,Southern Athletic Association,74,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Southern Athletic Association. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.millsaps.edu/
womens-milwaukee-school-of-engineering,Milwaukee School of Engineering,girls,Milwaukee,WI,43.045364,-87.907691,Northern Athletics Collegiate Conference,68,74,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Northern Athletics Collegiate Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.msoe.edu/
womens-misericordia-university,Misericordia University,girls,Dallas,PA,41.345277,-75.971541,Middle Atlantic Conferences,72,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Middle Atlantic Conferences. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.misericordia.edu/
womens-mississippi-university-for-women,Mississippi University for Women,girls,Columbus,MS,33.493305,-88.418601,St. Louis Intercollegiate Athletic Conference,64,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the St. Louis Intercollegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.muw.edu/
womens-mitchell-college,Mitchell College,girls,New London,CT,41.328013,-72.09523,Great Northeast Athletic Conference,69,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Great Northeast Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.mitchell.edu/
womens-monmouth-college-illinois,Monmouth College (Illinois),girls,Monmouth,IL,40.914824,-90.63731,Midwest Conference,68,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Midwest Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.monmouthcollege.edu/
womens-montclair-state-university,Montclair State University,girls,Montclair,NJ,40.860414,-74.198141,New Jersey Athletic Conference,77,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the New Jersey Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.montclair.edu/
womens-moravian-university,Moravian University,girls,Bethlehem,PA,40.630947,-75.383638,Landmark Conference,70,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Landmark Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.moravian.edu/
womens-mount-aloysius-college,Mount Aloysius College,girls,Cresson,PA,40.459679,-78.600898,Allegheny Mountain Collegiate Conference,68,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Allegheny Mountain Collegiate Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.mtaloy.edu/
womens-mount-holyoke-college,Mount Holyoke College,girls,South Hadley,MA,42.256838,-72.575511,New England Women's and Men's Athletic Conference,68,92,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the New England Women's and Men's Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing academics first while still staying in the D3 soccer market. Verify roster fit, admissions, and aid directly with the school.",https://www.mtholyoke.edu/
womens-mount-saint-mary-college-new-york,Mount Saint Mary College (New York),girls,Newburgh,NY,41.513872,-74.012655,Skyline Conference,68,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Skyline Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.msmc.edu/
womens-mount-st-joseph-university,Mount St. Joseph University,girls,Cincinnati,OH,39.095893,-84.639453,Heartland Collegiate Athletic Conference,66,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Heartland Collegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.msj.edu/
womens-muhlenberg-college,Muhlenberg College,girls,Allentown,PA,40.596416,-75.508502,Centennial Conference,79,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Centennial Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.muhlenberg.edu/
womens-muskingum-university,Muskingum University,girls,New Concord,OH,39.996585,-81.737127,Ohio Athletic Conference,73,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Ohio Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.muskingum.edu/
womens-nazareth-university,Nazareth University,girls,Rochester,NY,43.101576,-77.518579,Empire 8,71,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Empire 8. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www2.naz.edu/
womens-nebraska-wesleyan-university,Nebraska Wesleyan University,girls,Lincoln,NE,40.839098,-96.64831,American Rivers Conference,72,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the American Rivers Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.nebrwesleyan.edu/
womens-neumann-university,Neumann University,girls,Aston,PA,39.874876,-75.440022,Atlantic East Conference,63,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Atlantic East Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.neumann.edu/
womens-new-england-college,New England College,girls,Henniker,NH,43.176403,-71.822282,Great Northeast Athletic Conference,64,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Great Northeast Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.nec.edu/
womens-new-jersey-city-university,New Jersey City University,girls,Jersey City,NJ,40.709937,-74.08727,New Jersey Athletic Conference,77,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the New Jersey Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.njcu.edu/
womens-new-york-university,New York University,girls,New York,NY,40.729452,-73.997264,University Athletic Association,97,98,Biology|Economics|Computer Science,Private,,,"Auto-generated profile: Private program in the University Athletic Association. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing both high-level soccer and strong academics. Verify roster fit, admissions, and aid directly with the school.",https://www.nyu.edu/
womens-nichols-college,Nichols College,girls,Dudley,MA,42.044033,-71.930283,Conference of New England,70,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Conference of New England. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.nichols.edu/
womens-north-carolina-wesleyan-university,North Carolina Wesleyan University,girls,Rocky Mount,NC,36.019665,-77.773982,USA South Athletic Conference,67,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the USA South Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.ncwc.edu/
womens-north-central-college,North Central College,girls,Naperville,IL,41.77576,-88.14279,College Conference of Illinois & Wisconsin,79,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the College Conference of Illinois & Wisconsin. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://northcentralcollege.edu/
womens-north-central-university,North Central University,girls,Minneapolis,MN,44.968625,-93.261511,Upper Midwest Athletic Conference,61,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Upper Midwest Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.northcentral.edu/
womens-north-park-university,North Park University,girls,Chicago,IL,41.975268,-87.709948,College Conference of Illinois & Wisconsin,79,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the College Conference of Illinois & Wisconsin. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.northpark.edu/
womens-norwich-university,Norwich University,girls,Northfield,VT,44.140237,-72.659783,Great Northeast Athletic Conference,64,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Great Northeast Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.norwich.edu/
womens-notre-dame-of-maryland-university,Notre Dame of Maryland University,girls,Baltimore,MD,39.350612,-76.619739,United East Conference,68,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the United East Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.ndm.edu/
womens-oberlin-college,Oberlin College,girls,Oberlin,OH,41.291992,-82.216795,North Coast Athletic Conference,74,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the North Coast Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.oberlin.edu/
womens-occidental-college,Occidental College,girls,Los Angeles,CA,34.127124,-118.210908,Southern California Intercollegiate Athletic Conf.,82,88,Liberal Arts|Economics|Political Science,Private,,,"Auto-generated profile: Private program in the Southern California Intercollegiate Athletic Conf.. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing academics first while still staying in the D3 soccer market. Verify roster fit, admissions, and aid directly with the school.",https://www.oxy.edu/
womens-oglethorpe-university,Oglethorpe University,girls,Atlanta,GA,33.875441,-84.333687,Southern Athletic Association,74,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Southern Athletic Association. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://oglethorpe.edu/
womens-ohio-northern-university,Ohio Northern University,girls,Ada,OH,40.7662,-83.827441,Ohio Athletic Conference,73,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Ohio Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.onu.edu/
womens-ohio-wesleyan-university,Ohio Wesleyan University,girls,Delaware,OH,40.295963,-83.069757,North Coast Athletic Conference,74,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the North Coast Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.owu.edu/
womens-otterbein-university,Otterbein University,girls,Westerville,OH,40.125327,-82.936444,Ohio Athletic Conference,73,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Ohio Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.otterbein.edu/
womens-pacific-lutheran-university,Pacific Lutheran University,girls,Tacoma,WA,47.14516,-122.440421,Northwest Conference,73,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Northwest Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.plu.edu/
womens-pacific-university-oregon,Pacific University (Oregon),girls,Forest Grove,OR,45.521394,-123.108777,Northwest Conference,73,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Northwest Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.pacificu.edu/
womens-penn-state-berks-college,Penn State Berks College,girls,Reading,PA,,,United East Conference,68,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the United East Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://berks.psu.edu/
womens-penn-state-brandywine,Penn State Brandywine,girls,Media,PA,,,United East Conference,68,74,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the United East Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://brandywine.psu.edu/
womens-penn-state-harrisburg,Penn State Harrisburg,girls,Middletown,PA,,,United East Conference,68,74,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the United East Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://harrisburg.psu.edu/
womens-penn-state-university-abington,"Penn State University, Abington",girls,Abington,PA,,,United East Conference,68,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the United East Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://abington.psu.edu/
womens-penn-state-university-altoona,"Penn State University, Altoona",girls,Altoona,PA,,,Allegheny Mountain Collegiate Conference,68,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the Allegheny Mountain Collegiate Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://altoona.psu.edu/
womens-pennsylvania-college-of-technology,Pennsylvania College of Technology,girls,Williamsport,PA,41.234145,-77.023665,United East Conference,68,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the United East Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.pct.edu/
womens-pennsylvania-state-univ-erie-the-behrend-college,"Pennsylvania State Univ. Erie, the Behrend College",girls,Erie,PA,,,Allegheny Mountain Collegiate Conference,68,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the Allegheny Mountain Collegiate Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://behrend.psu.edu/
womens-pfeiffer-university,Pfeiffer University,girls,Misenheimer,NC,35.484696,-80.283168,USA South Athletic Conference,67,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the USA South Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.pfeiffer.edu/
womens-piedmont-university,Piedmont University,girls,Demorest,GA,34.566042,-83.542126,Collegiate Conference of the South,63,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Collegiate Conference of the South. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.piedmont.edu/
womens-plattsburgh-state-university-of-new-york,Plattsburgh State University of New York,girls,Plattsburgh,NY,44.69293,-73.466536,State University of New York Athletic Conference,68,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the State University of New York Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.plattsburgh.edu/
womens-plymouth-state-university,Plymouth State University,girls,Plymouth,NH,43.759573,-71.690164,Little East Conference,68,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the Little East Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.plymouth.edu/
womens-pomona-pitzer-colleges,Pomona-Pitzer Colleges,girls,Claremont,CA,34.099027,-117.714556,Southern California Intercollegiate Athletic Conf.,91,97,Liberal Arts|Economics|Political Science,Private,,,"Auto-generated profile: Private program in the Southern California Intercollegiate Athletic Conf.. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing both high-level soccer and strong academics. Verify roster fit, admissions, and aid directly with the school.",https://www.pomona.edu/
womens-pratt-institute,Pratt Institute,girls,Brooklyn,NY,40.691297,-73.96431,Atlantic East Conference,63,74,Art|Design|Architecture,Private,,,"Auto-generated profile: Private program in the Atlantic East Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.pratt.edu/
womens-principia-college,Principia College,girls,Elsah,IL,38.948835,-90.350285,St. Louis Intercollegiate Athletic Conference,64,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the St. Louis Intercollegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.principiacollege.edu/
womens-purchase-college-state-university-of-new-york,"Purchase College, State University of New York",girls,Purchase,NY,41.047223,-73.701955,Skyline Conference,68,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the Skyline Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.purchase.edu/
womens-ramapo-college,Ramapo College,girls,Mahwah,NJ,41.080942,-74.174086,New Jersey Athletic Conference,77,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the New Jersey Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.ramapo.edu/
womens-randolph-college,Randolph College,girls,Lynchburg,VA,37.437315,-79.171887,Old Dominion Athletic Conf.,77,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Old Dominion Athletic Conf.. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.randolphcollege.edu/
womens-randolph-macon-college,Randolph-Macon College,girls,Ashland,VA,37.76043,-77.478416,Old Dominion Athletic Conf.,77,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Old Dominion Athletic Conf.. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.rmc.edu/
womens-regent-university,Regent University,girls,Virginia Beach,VA,36.801173,-76.194627,Coast-To-Coast Athletic Conference,76,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Coast-To-Coast Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.regent.edu/
womens-regis-college-massachusetts,Regis College (Massachusetts),girls,Weston,MA,42.351291,-71.310561,Great Northeast Athletic Conference,64,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Great Northeast Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.regiscollege.edu/
womens-rensselaer-polytechnic-institute,Rensselaer Polytechnic Institute,girls,Troy,NY,42.729978,-73.676646,Liberty League,78,92,Engineering|Computer Science|Math,Private,,,"Auto-generated profile: Private program in the Liberty League. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing academics first while still staying in the D3 soccer market. Verify roster fit, admissions, and aid directly with the school.",https://www.rpi.edu/
womens-rhode-island-college,Rhode Island College,girls,Providence,RI,41.842415,-71.46556,Little East Conference,68,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Little East Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.ric.edu/
